date,nav,cash,n_positions,kospi_nav,kospi200_nav
2020-09-28,502613010.1004113,452419470.3690076,1,109510682.61507,112510535.38055627
2020-09-29,504507105.93933225,452419470.3690076,1,110450600.91192475,113393675.10718605
2020-10-05,508075066.2334471,147300234.61078405,7,111879219.78715429,114885118.54593426
2020-10-06,506501775.660347,0.0,10,112254048.38610193,115229579.68412182
2020-10-07,514195492.6475808,0.0,10,113252326.07241309,116292278.94023235
2020-10-08,529933037.4441623,0.0,10,113490508.29604816,116336252.70255417
2020-10-12,529201389.21616995,0.0,10,114048955.46182203,116951885.37505955
2020-10-13,531855605.4272334,0.0,10,114021436.40012716,117109458.02337937
2020-10-14,529560547.58803874,0.0,10,112945820.66112173,116006449.48514053
2020-10-15,529812355.5805189,47667388.59329516,9,112031523.55963808,115035362.23386714
2020-10-16,522005022.09070957,194155499.84291115,6,111097773.32833561,114269485.87342885
2020-10-19,519374945.740415,194155499.84291115,6,111344970.41700865,114547986.36813368
2020-10-20,522921935.02343893,309084284.35264945,4,111898672.91697308,115324856.1691524
2020-10-21,525665151.67085636,151313848.4907956,7,112489383.81025133,115709626.58946829
2020-10-22,528183490.3322625,97495433.41066667,8,111739252.14577511,114980395.03096487
2020-10-23,525360433.70582503,152096375.544443,7,112012544.89640023,115354172.01070029
2020-10-26,511391860.4362973,248857792.21517012,5,111210696.37460084,114892447.50632122
2020-10-27,502578060.4466283,245903117.08357733,5,110590568.55330396,114258492.43284841
2020-10-28,505822951.54603314,354265394.3706027,3,111274749.36302862,114760526.21935579
2020-10-29,500655122.23304147,452556324.8167516,1,110392715.98904932,113576899.11686029
2020-10-30,499137355.83296555,499137355.83296555,0,107568690.89925651,110520722.63549417
2020-11-02,499137355.83296555,499137355.83296555,0,109134905.08296047,112114771.51965994
2020-11-03,499137355.83296555,499137355.83296555,0,111182228.37974407,114357433.3980725
2020-11-04,499137355.83296555,499137355.83296555,0,111846956.05964994,115002381.91212577
2020-11-05,499137355.83296555,499137355.83296555,0,114526268.8422541,117816702.7007219
2020-11-06,499137355.83296555,499137355.83296555,0,114654849.28569056,118032907.03213751
2020-11-09,499137355.83296555,499137355.83296555,0,116111461.6891959,119399758.14430723
2020-11-10,499137355.83296555,499137355.83296555,0,116378586.37426873,119509692.55011177
2020-11-11,499137355.83296555,499137355.83296555,0,117946223.95771553,121338268.16666056
2020-11-12,499137355.83296555,499137355.83296555,0,117459895.7122455,120825240.93957274
2020-11-13,499137355.83296555,499137355.83296555,0,118325797.22247262,122038183.88361612
2020-11-16,499137355.83296555,499137355.83296555,0,120658274.934405,124823188.83066437
2020-11-17,499137355.83296555,499137355.83296555,0,120474181.90099782,124537359.37557259
2020-11-18,499137355.83296555,499137355.83296555,0,120782110.71203198,124577668.6577009
2020-11-19,499137355.83296555,499137355.83296555,0,120866565.76344046,124650958.26157062
2020-11-20,499137355.83296555,499137355.83296555,0,121155041.44465584,124819524.3504709
2020-11-23,499137355.83296555,499137355.83296555,0,123484197.89052159,127692476.82216278
2020-11-24,499137355.83296555,499137355.83296555,0,124203963.69381723,128359412.21737696
2020-11-25,499137355.83296555,499137355.83296555,0,123434378.8995222,127633845.13906704
2020-11-26,499137355.83296555,499137355.83296555,0,124590653.9572885,129033676.57297812
2020-11-27,499137355.83296555,499137355.83296555,0,124948401.75932208,129257209.86478068
2020-11-30,499137355.83296555,499137355.83296555,0,122950422.98695691,126809337.09553301
2020-12-01,499137355.83296555,499137355.83296555,0,124986359.08579779,129136282.01839569
2020-12-02,499137355.83296555,499137355.83296555,0,126962512.39543943,131430246.61951703
2020-12-03,499137355.83296555,499137355.83296555,0,127926628.48792244,132529590.6775624
2020-12-04,499137355.83296555,499137355.83296555,0,129598174.2525965,134717285.35307267
2020-12-07,499137355.83296555,499137355.83296555,0,130261952.99934049,135534464.43621972
2020-12-08,499137355.83296555,499137355.83296555,0,128150102.24754816,133185532.63219613
2020-12-09,499137355.83296555,499137355.83296555,0,130737842.98002969,136124445.74737075
2020-12-10,499137355.83296555,499137355.83296555,0,130310348.59059702,135354904.906739
2020-12-11,499137355.83296555,499137355.83296555,0,131430089.72163044,136406610.72226906
2020-12-14,499062597.3672891,449223620.249669,1,131057158.98900658,136157426.0691121
2020-12-15,501857306.36453885,449223620.249669,1,130801895.96845746,135908241.41595516
2020-12-16,501008506.7100996,348991894.42662376,3,131512172.44013418,136512880.6478801
2020-12-17,502247998.4405843,348991894.42662376,3,131447644.98512547,136318663.19762543
2020-12-18,501036539.02625555,348991894.42662376,3,131530676.63679108,136153761.58891863
2020-12-21,500141634.7967943,348991894.42662376,3,131837656.5146634,136384623.84110814
2020-12-22,494091654.89600635,394605218.5126018,2,129703980.30014753,134277547.72985452
2020-12-23,494453585.42400414,442052791.72557175,1,130944235.94274138,136069478.54446846
2020-12-24,495152262.67331654,442052791.72557175,1,133176126.73951311,138949759.97654733
2020-12-28,497248294.42125386,442052791.72557175,1,133258683.92459777,139224595.99105868
2020-12-29,499269536.7044629,392118359.10865265,2,133823773.6225049,139715636.33698562
2020-12-30,500519232.84110415,342058938.1578996,3,136336548.63519686,142654549.45216024
2021-01-04,502079737.9506252,291843443.3201754,4,139704312.4267542,146535233.97706038
2021-01-05,504736586.0686563,241362223.871655,5,141892552.2980789,148788889.29605335
2021-01-06,501334963.8413395,241362223.871655,5,140831645.0230828,147341419.61962697
2021-01-07,504632917.90617734,190891372.79230845,6,143843084.4123494,150540510.82853898
2021-01-08,503400104.0057285,190891372.79230845,6,149560406.71275318,157653266.8840925
2021-01-11,497855982.0270244,238861909.65442616,5,149383430.67806017,157986734.58169958
2021-01-12,505879104.1293491,332579967.91201746,3,148315880.87093085,156792114.03862363
2021-01-13,504942743.89161575,332579967.91201746,3,149375839.21276504,157711898.56718826
2021-01-14,503652195.6638119,384492621.3758911,2,149453651.73204023,157517681.11693358
2021-01-15,500426489.4541223,384492621.3758911,2,146415642.21424064,154065740.77467114
2021-01-18,497510577.9598443,431136239.2751633,1,143000906.23116958,150426911.94254097
2021-01-19,499839502.12421906,431136239.2751633,1,146736381.62296036,154402872.9524717
2021-01-20,501236856.6228439,431136239.2751633,1,147774988.968652,155377624.6839386
2021-01-21,499997496.0292425,381128999.8210976,2,149971294.77185273,157671589.2850599
2021-01-22,499695091.0014613,381128999.8210976,2,149012397.81176013,156520942.50430578
2021-01-25,499996208.4356885,400419726.33389586,2,152255851.35910952,160247718.86107954
2021-01-26,497845278.80041254,300820835.6589832,4,148997214.88116983,156374363.2965664
2021-01-27,498900682.1635694,201010801.0631352,6,148155036.69999,155253032.35736012
2021-01-28,492356762.41813433,246313957.88767332,5,145616166.025346,152588955.25669685
2021-01-29,482303440.633759,383317074.31326944,2,141211218.2878399,148250210.70761114
2021-02-01,483357743.8102615,431545200.8799029,1,145022133.86600116,152240829.6383158
2021-02-02,482878487.70301163,238278019.1696156,5,146933285.25405312,154285609.5862802
2021-02-03,486783074.1548418,140892232.36057162,7,148492856.90562382,155817362.3071567
2021-02-04,482377070.1189023,89186106.30567062,8,146493929.2000968,153288870.9736524
2021-02-05,484298605.8090379,0.0,10,148063464.6498674,155117446.5902012
2021-02-08,494753635.98962426,0.0,10,146669007.368466,153523397.7060354
2021-02-09,497981704.2255578,0.0,10,146357282.82478425,153142291.76591304
2021-02-10,502200992.81755364,0.0,10,147112159.1550699,153779911.3195793
2021-02-15,506708381.0842451,0.0,10,149314633.02382296,156476968.74198395
2021-02-16,511105375.2180785,0.0,10,150085641.21786082,157294147.82513103
2021-02-17,518348484.7497833,0.0,10,148685015.87090713,155447249.8076148
2021-02-18,507331355.4825839,0.0,10,146451701.67439255,152970061.19681925
2021-02-19,513613390.26010454,100730330.87697968,8,147446183.62805614,154252629.26453885
2021-02-22,513376294.9469631,254303330.55930638,5,146123845.2669586,152764850.3059841
2021-02-23,514563373.8661094,254100302.34251797,5,145665510.54976442,152376415.40547472
2021-02-24,502635568.7070536,203829216.10293,6,142101792.0602762,149202975.55791712
2021-02-25,508214105.903072,203829216.10293,6,147069931.62936568,154831617.13510936
2021-02-26,502590604.128459,394915208.0306177,2,142954408.50623685,150210707.61112538
2021-03-02,502048087.39085853,294475503.7713399,4,144421459.17452303,152002638.42573932
2021-03-03,503339257.8910494,244134038.07224506,5,146277572.43918523,154007109.09157535
2021-03-04,509260896.8156507,0.0,10,144403429.44444707,151771776.1735498
2021-03-05,518348330.48424274,0.0,10,143585923.5254765,150976583.97156364
2021-03-08,516460801.900009,0.0,10,142155406.78392318,149635384.2207483
2021-03-09,523484165.5585955,47225241.64662506,9,141206948.08861136,148700941.77140972
2021-03-10,520398838.2288501,0.0,10,140352908.24290788,147854446.8467148
2021-03-11,524405257.9172737,0.0,10,142989993.49980783,150617464.91260216
2021-03-12,529118556.8156053,2337016.9718078375,10,144920598.0176786,152490014.29147276
2021-03-15,539770378.538245,2337016.9718078375,10,144508761.02541718,151775440.6537433
2021-03-16,545119196.9393691,2337016.9718078375,10,145526966.3081281,152922422.95430395
2021-03-17,551205912.2919171,2337016.9718078375,10,144593690.54340658,151713144.49045402
2021-03-18,553395098.4515208,2337016.9718078375,10,145471928.1847383,152830810.94946682
2021-03-19,555755927.7428923,35423218.77144553,9,144215540.67839232,151310051.66917077
2021-03-22,551330925.4597616,85317070.48902667,8,144022432.77994713,151211110.70394665
2021-03-23,542523420.1322354,146117189.1393284,7,142564871.44327986,149770969.98790723
2021-03-24,538851639.2125862,247573402.84658653,5,142166793.98186588,149180988.67675623
2021-03-25,544564288.7161479,371153763.73238957,3,142735204.9458396,149705009.3444245
2021-03-26,546300252.4739985,261860974.50891578,5,144285761.73237237,151302722.70878375
2021-03-29,547603063.6291015,42688442.49790763,9,144049951.84164202,150994906.3725311
2021-03-30,544964598.9163396,0.0,10,145661240.3505359,152665909.34076002
2021-03-31,552008491.2031099,0.0,10,145254148.0240839,152090585.95038295
2021-04-01,552510441.8251017,0.0,10,146486812.2013826,153695628.2751292
2021-04-02,550029302.9861729,0.0,10,147691957.31698638,155278683.7187145
2021-04-05,550608957.321828,0.0,10,148072953.9814863,155685441.0201913
2021-04-06,553474542.459084,0.0,10,148369495.5945778,156062882.48012018
2021-04-07,558971010.3355873,0.0,10,148859619.57269537,156363369.85598594
2021-04-08,563961209.7859676,0.0,10,149137182.522549,156422001.5390817
2021-04-09,562921454.6123834,0.0,10,148597239.55343205,155483894.60954964
2021-04-12,570712893.7655855,0.0,10,148773266.65496317,155454578.76800177
2021-04-13,572826876.791223,0.0,10,150362255.23455253,157235516.14203525
2021-04-14,579600224.6875757,0.0,10,150993295.78721124,157832826.41357324
2021-04-15,585771962.0959061,0.0,10,151560283.35144213,158547400.05130273
2021-04-16,584796775.9410822,0.0,10,151763829.5146681,158463117.0068526
2021-04-19,586863983.8423386,0.0,10,151774267.77944896,158290886.4377588
2021-04-20,593534247.5427431,60560307.30261076,9,152811451.7253977,159258309.20883873
2021-04-21,588098576.757459,60560307.30261076,9,150484667.6124367,156381692.25695336
2021-04-22,603936609.7845548,157599.48823700845,10,150762705.02887127,156608890.0289494
2021-04-23,602175068.0574696,0.0,10,151169797.35532328,156964344.6077174
2021-04-26,611517765.6584493,43750409.857163005,9,152661045.8192377,158437465.64549822
2021-04-27,610117030.3963547,0.0,10,152560933.37065804,158356847.08124155
2021-04-28,601339853.8246788,118847443.83920649,8,150950119.3283451,156649199.31107774
2021-04-29,603288200.5796664,177190276.59904748,7,150599014.0584448,156209461.6878596
2021-04-30,604676264.3195665,116713592.25131235,8,149355437.14978436,154772985.45201364
2021-05-03,593999319.5944118,294656407.5067478,5,148375189.19354913,154040089.41331673
2021-05-04,589810967.4759514,176658867.769,7,149332188.287318,155216387.55542526
2021-05-06,602725338.1606392,56077679.96079383,9,150820589.95174673,156341382.97482502
2021-05-07,610552873.5365379,54843195.17812599,9,151696455.26017374,157044963.17197406
2021-05-10,628370488.4637449,0.0,10,154168426.14690435,159635750.66876766
2021-05-11,641266210.4904377,0.0,10,152276727.88867116,157121917.25603724
2021-05-12,626357873.5630889,0.0,10,150010201.03149036,154589761.44233942
2021-05-13,626291033.1227164,0.0,10,148133685.70384744,152468027.41031185
2021-05-14,631186042.3531533,0.0,10,149614495.90298107,153970464.28964052
2021-05-17,652632486.4634717,52575876.93974308,9,148722498.73080188,153274213.05287844
2021-05-18,666074584.7898915,0.0,10,150550618.46718827,155040492.506138
2021-05-20,650122617.5519267,0.0,10,150039617.95950902,154523800.7988567
2021-05-21,651375800.8420295,0.0,10,149761580.54307446,154670380.0065961
2021-05-24,651881851.7976147,69160430.51112531,9,149186527.04696745,154117043.4973799
2021-05-25,668252002.3321033,69160430.51112531,9,150468535.74868456,155502217.01051706
2021-05-26,680201238.338382,1130117.414217189,10,150331414.90679103,155205394.11484483
2021-05-27,679394033.0888687,1130117.414217189,10,150192870.6651547,155007512.18439665
2021-05-28,685071460.8300647,1130117.414217189,10,151294582.06611216,156088533.8414746
2021-05-31,705777501.5880646,13124459.973911852,10,152015296.80256972,156806771.95939758
2021-06-01,721152082.0953764,13124459.973911852,10,152866964.31536844,157689911.68602735
2021-06-02,722253518.3256446,13124459.973911852,10,152978938.4284718,157627615.5227381
2021-06-03,745521856.8844981,13124459.973911852,10,154079700.89626735,158990802.15471438
2021-06-04,782129935.0546893,4657545.8690918535,10,153730967.95927176,158386162.92278942
2021-06-07,841206586.2486556,4657545.8690918535,10,154302225.7227312,158767268.8629118
2021-06-08,801639040.4453468,50892670.45710248,9,154098679.55950522,158628018.6155594
2021-06-09,782493846.2395258,50892670.45710248,9,152596992.83080995,156898383.9642347
2021-06-10,780430852.9531995,0.0,10,152998391.55829057,157334457.10725936
2021-06-11,781161160.8433187,68423344.68473956,9,154169375.08006623,158591373.81362453
2021-06-14,769979176.2706516,49736033.5705896,9,154302700.18931216,158752610.9421379
2021-06-15,791924751.6117754,286661882.1178607,7,154611103.4669273,159086078.63974497
2021-06-16,793873761.5836285,46308619.4947584,10,155562408.9617248,160123126.5345011
2021-06-17,802807005.4911654,5727603.440333813,10,154911440.81266636,159305947.45135406
2021-06-18,812185760.3122932,5727603.440333813,10,155052357.38720742,159412217.37696508
2021-06-21,805988905.8899614,5727603.440333813,10,153764655.08651897,158107662.42808458
2021-06-22,799034494.9672575,0.0,10,154860198.42192414,159192348.56535602
2021-06-23,805252457.8623664,227862099.76836562,7,155444266.78306913,160038843.49005094
2021-06-24,807926185.6174085,225002813.72342592,7,155914463.16478696,160643482.7219759
2021-06-25,812256670.9113827,0.0,10,156708720.2212912,161383707.72105977
2021-06-28,813252752.099262,0.0,10,156663645.8961013,161229799.55293342
2021-06-29,818602446.540436,457563.734676674,10,155941982.22648185,160335666.3857232
2021-06-30,822542254.6923902,0.0,10,156416448.80742824,160812048.8108762
2021-07-01,818820903.7846856,0.0,10,155722778.66608465,159895928.76250505
